LAT,LONG,NAME
31.8435109,-83.662113,Bay Spring School (historical)
32.8348615,-83.6618476,Winship School
32.8673607,-83.6612911,Tinsley School
34.5673193,-83.6610105,White Creek School
34.2912152,-83.6590595,Gilmer Academy (historical)
32.8104177,-83.6587927,Neal School
32.8340282,-83.6585142,Miller Middle School
32.8398613,-83.658514,Lanier Junior High School
32.7909736,-83.6582376,Werr School
30.7274201,-83.6582155,Mount Moriah School
32.8190285,-83.6579591,Ballard-Hudson High School
33.5767873,-83.6571184,Hawbon School (historical)
32.6556995,-83.6562946,Northside Elementary School
32.8370836,-83.6554585,Lanier High School
32.8448612,-83.6554583,Clisby School
32.732364,-83.6551833,Planters School (historical)
33.9095574,-83.6543359,Smiths Chapel School (historical)
31.172409,-83.6540585,Reedy Creek School
32.598201,-83.6537947,Warner Robins Junior High School
32.4548728,-83.6535156,Kings Chapel School
32.5954233,-83.6535169,Houston Vocational Center
32.719031,-83.6535166,Central Fellowship Academy
34.1028863,-83.6526684,Elmwood School (historical)
32.8209729,-83.6524033,Ingram-Pye Elementary School
34.9298147,-83.6521121,Upper Hightower School
32.7987512,-83.6515706,Bruce School
32.6173671,-83.6510168,Oak Ridge School (historical)
32.8431946,-83.6510137,Saint Peter Claver School
32.6029231,-83.650739,Shirley Hills School
32.831806,-83.6499029,Mercer University
31.7093468,-83.6496127,Ashburn Elementary School
30.9465799,-83.6484985,Sandhill School (historical)
33.7356733,-83.6479489,Union Chapel School (historical)
32.004341,-83.647113,Tremont School (historical)
32.8454167,-83.6468468,Williams School
32.832917,-83.6449028,Alexander School Number 2
34.0870534,-83.6448903,Jackson Trail School
32.6351443,-83.6446277,Northside Junior High School
32.8195839,-83.6446254,Burke School
33.0045796,-83.6443421,Green School (historical)
32.0654491,-83.6443369,Rock Hill School (historical)
31.804623,-83.6440569,Rainey School (historical)
32.8251394,-83.6435141,Ingram School
34.3564913,-83.6429501,Grove Creek School (historical)
30.9879675,-83.6426661,Tallokas School (historical)
32.5551465,-83.6424057,Mount Zion School (historical)
32.2051643,-83.6421188,Williams School (historical)
31.7060135,-83.6421125,Turner County High School
31.9193429,-83.6415571,Providence School (historical)
31.9529533,-83.6407237,Williford School (historical)
32.8343059,-83.6399026,Mount De Sales Academy
33.6081762,-83.6387839,Davis Academy (historical)
32.8356947,-83.6385136,Hughes Vocational School
32.6154226,-83.6382388,Miller Elementary School
32.7026424,-83.637683,Bessie Chapel School (historical)
32.8273615,-83.6376805,Carver School
32.914304,-83.6376779,Three Points School (historical)
32.8351391,-83.6374025,Gresham High School
34.1859402,-83.636557,Union Hill School (historical)
32.5962564,-83.6354611,Russel School
32.8276393,-83.6354583,Powers School
32.837639,-83.635458,Saint Joseph School
32.1773879,-83.6354513,Dunaway School (historical)
34.1392747,-83.6351679,Prospect Academy (historical)
32.8412501,-83.6349022,Walter F George School of Law
32.6890316,-83.6343496,Cochran Field Academy
32.3146029,-83.6343443,Green Grove School (historical)
34.6478737,-83.6326752,Aerial School (historical)
34.2695494,-83.6323911,Diamond Hill School (historical)
31.6665697,-83.6321123,Sycamore Consolidated High School (historical)
31.6665697,-83.6321123,Turner County Elementary School
32.8418056,-83.6318465,Whittle School
33.6028988,-83.6312836,Rutledge Academy
32.6279222,-83.6307386,Northside High School
31.8454556,-83.6307232,Haw Pond School (historical)
32.6243112,-83.6299053,Parkwood School
34.2201062,-83.6298902,Plainview School (historical)
32.8204172,-83.6296249,Banks School
32.6270837,-83.6285086,Tabor Academy of Northside
34.4195452,-83.6268404,Enon School (historical)
33.9153913,-83.6243345,Dove Creek School (historical)
32.6531992,-83.6235162,Elberta School
31.0685218,-83.6235001,Berlin Elementary School
32.6218111,-83.6232385,West Side School
32.8501387,-83.6232349,Alexander School
31.7679573,-83.6232227,Deep Creek School (historical)
32.8665272,-83.6210121,Northeast High School
34.5917637,-83.6193418,Fairfield School (historical)
34.1442747,-83.6190562,Academy School (historical)
32.6032005,-83.6168496,Stephens School
32.2062755,-83.6165631,Double Branch School (historical)
32.6393106,-83.6160161,R W Lindsey School
30.9296362,-83.6151639,Central School (historical)
34.0884427,-83.6148891,Maxeys Hill School (historical)
34.950648,-83.6148871,Pleasant Hill School (historical)
32.6132037,-83.6146298,Rumble Academy of Warner Robins
32.6101447,-83.6143495,Warner Robins High School
32.6376439,-83.6140717,Evergreen Baptist School
32.5232027,-83.6137943,Piney Grove School (historical)
34.5998191,-83.6132304,Fairview Elementary School
32.8531942,-83.612679,Burdell School
32.6173666,-83.6115717,Sacred Heart School
32.8490276,-83.611568,Fort Hawkins School
34.4617665,-83.6112857,Leno School (historical)
34.7500942,-83.6112844,Providence School
33.9923338,-83.6109997,Mount Bethel School (historical)
32.608478,-83.6107384,Watson School
33.7878953,-83.6098908,Good Hope School (historical)
31.4060176,-83.6093349,Excelsior Consolidated School (historical)
32.6187555,-83.6087939,Thomas School
34.4948211,-83.6085089,Mud Creek School (historical)
32.8604162,-83.6079564,Hunt School
32.6109841,-83.6071281,Linwood Elementary School
34.2503836,-83.6065563,Unity School (historical)
32.5976449,-83.6035161,Christian Life School
32.8604162,-83.6029563,Appling High School
31.3432406,-83.6021125,Omega Elementary School
32.8576384,-83.6015674,Danforth School
33.7734515,-83.6010016,Good Hope Peters School
32.5470907,-83.6007384,Bonaire Elementary School
34.3689914,-83.5990599,Poplar Spring School (historical)
32.8656938,-83.5957336,Walter P Jones Elementary School
31.6879587,-83.595722,Bussey School (historical)
34.4514891,-83.594618,Georgia State Industrial Institute
34.4517669,-83.5943402,State Industrial Institute
34.107887,-83.5943328,Jackson County Comprehensive High School
33.3015175,-83.5937812,Place of Worship:Smith School (historical)
34.3887131,-83.5937826,Allendale School (historical)
34.3189929,-83.5923913,Henderson School (historical)
33.9645572,-83.5918325,Statham Elementary School
32.5759787,-83.5912938,Sandy Run School (historical)
34.5092654,-83.5910082,Mud Creek School
30.714088,-83.5907135,Liberty School
33.9481689,-83.590166,Barbers Creek School (historical)
31.1599096,-83.589889,Bayboro School (historical)
34.0673324,-83.589888,Bachelors School (historical)
34.7292612,-83.585728,Riverside School (historical)
34.12372,-83.5857214,Jefferson Elementary School
32.8526384,-83.5849004,Cross Keys Christian Academy
32.8665271,-83.5829555,Hall School
34.1223312,-83.5826658,Jefferson Middle School
34.2837162,-83.5818342,Duncan School (historical)
34.1217757,-83.5818324,Jefferson High School
31.8332341,-83.5809994,Durham School (historical)
32.5970891,-83.5799046,Robins School
33.9045593,-83.5793326,Caruthers School
31.3101856,-83.5776671,Cross Roads School (historical)
30.799363,-83.5768262,Brooks County High School
32.8612493,-83.5762887,Duresville School
34.0153894,-83.5759983,Fairfield School (historical)
33.0629121,-83.5743381,Bradley-Wayside School
31.0601891,-83.574054,County Line School (historical)
31.0093565,-83.5732201,Rock Hill School (historical)
34.1134426,-83.5729432,Jackson County Middle School
34.5487093,-83.5721181,Martin School (historical)
34.4667668,-83.5718397,Alto School (historical)
33.944836,-83.569054,Crows Academy (historical)
34.3445479,-83.5682245,Gailey School (historical)
34.6134302,-83.5682284,Center School (historical)
30.7882523,-83.5679369,School Number 2
32.8140279,-83.5676792,Bernd School
34.1117761,-83.5673874,Bryan School
33.2534637,-83.5651683,Henderson School (historical)
30.7826969,-83.5646033,Brooks County High School (historical)
34.3051046,-83.5643342,Shiloh School (historical)
34.5189877,-83.563507,Cross Roads School (historical)
33.3345733,-83.5621138,Paw Chapel School (historical)
34.5923195,-83.5621173,Habersham Mills School (historical)
30.7882524,-83.5621034,School Number 1
33.2390197,-83.5618349,Henderson School (historical)
32.7751396,-83.560736,Newcastle School (historical)
30.7732529,-83.5587697,Quitman Elementary School
30.7746417,-83.5584919,Quitman Primary School
30.8685276,-83.5576608,Springhill School (historical)
34.2448286,-83.5565545,Maysville Elementary School
33.6590113,-83.5548904,Greenwood School (historical)
33.2312423,-83.5535014,Griggs Chapel School (historical)
32.8415273,-83.5529555,McCrory School (historical)
34.9720367,-83.5529383,Tate City School
33.7581758,-83.5523883,Braswell School (historical)
33.4409605,-83.5515594,Mobley School (historical)
31.6587929,-83.5498871,Metcalf School (historical)
34.2245513,-83.5493318,Wheeler School (historical)
31.6437931,-83.5490538,Henderson School (historical)
33.856506,-83.5490539,Omer School (historical)
34.5631537,-83.5476726,Demorest Elementary School
34.4042688,-83.5454479,Rock Springs School (historical)
31.2143536,-83.5446097,Oak Grove School (historical)
33.0126356,-83.5440598,Jones County High School
32.95097,-83.5437842,Litentie School (historical)
34.5662091,-83.5435057,Piedmont College
31.7590692,-83.5426643,Burges School (historical)
32.7045855,-83.5421257,Chance Hill School (historical)
34.807038,-83.5398899,Powell Gap School (historical)
34.3745474,-83.5396133,Silver Shoals School (historical)
31.3210191,-83.5396097,Sumner School (historical)
34.4892665,-83.5393391,Baldwin Elementary School
31.9437876,-83.5390548,Pitts Elementary School
30.6738123,-83.537378,Union School (historical)
32.8312496,-83.5371221,Swift Creek School
34.112332,-83.5357194,Jarrets Academy (historical)
31.5412948,-83.5351649,Tift School
33.9784467,-83.5351633,Harmony School (historical)
31.2749084,-83.5348873,Old Cypress Pond School (historical)
34.5198214,-83.5332279,South Habersham High School
32.8926376,-83.5318416,Mattie Wells School
33.9448368,-83.5312746,Bogart Developmental Center
32.997636,-83.5310039,Gray Elementary School
34.6406521,-83.5307266,North Georgia Vocational School
34.2903832,-83.5307214,Grove Level School (historical)
31.2654641,-83.5304427,Cypress Pond School (historical)
34.5139883,-83.5276722,Kimsey Academy (historical)
34.5073217,-83.5273944,Cornelia Elementary School
30.6810344,-83.5271001,New Empress School
31.4812958,-83.5251647,Baldwin College
31.471018,-83.5248869,Lastinger School
31.7854577,-83.5248861,Gilmore School (historical)
34.6092639,-83.5237822,North Habersham Junior High School
34.607875,-83.5229489,Clarkesville Elementary School
34.701484,-83.5223924,Macedonia School
31.4621293,-83.52072,Tift County High School
31.4429628,-83.5204423,Wilson School
30.6821455,-83.5198777,South Side School
31.6904594,-83.5193302,Friendship School (historical)
31.1543547,-83.5182193,Lone Star School (historical)
31.5076845,-83.5168309,University of Georgia Research Labs
31.4857404,-83.5143308,Tift County Junior High School
33.6798455,-83.5143325,Mallory School (historical)
31.4649071,-83.5140531,Clark School
31.4568517,-83.5123863,Tifton Grammar School (historical)
34.3801031,-83.5115569,Bethlehem School (historical)
33.5429043,-83.51128,Indian Creek School (historical)
34.0892774,-83.5112739,Orrs School (historical)
32.6784748,-83.5107364,Davidsons Academy (historical)
31.4371296,-83.510164,J T Reddick Elementary School
34.3312156,-83.5079442,Banks County Elementary School
34.3306601,-83.5076663,Banks County High School
34.3306601,-83.5071107,County High School
30.94797,-83.5071058,Morven Primary School
31.4549073,-83.506275,Tifton High School (historical)
34.437046,-83.5060028,Liberty Hill School (historical)
33.4206848,-83.5054463,Hearnville Academy (historical)
33.3298531,-83.5021115,Salem School (historical)
34.7484273,-83.50128,Flat Creek School (historical)
31.4718518,-83.5004415,Northside School
34.0390011,-83.500162,South Jackson School
32.5479231,-83.4985146,Shiloh School (historical)
30.9426925,-83.4982165,Morven Elementary School
34.3242715,-83.4982213,Banks County Primary School
32.6306985,-83.4976808,Bullard School (historical)
33.6598465,-83.4968322,Longs Academy (historical)
31.4446298,-83.4965524,Southside School
34.557043,-83.4940593,Habersham Central High School
31.7593475,-83.4934959,Luke School (historical)
32.7145849,-83.492402,White Springs School (historical)
32.761806,-83.4924014,Stone Creek Academy (historical)
32.2807171,-83.4910081,Hawkinsville High School
34.2576066,-83.4904412,Ridgeway School (historical)
32.8737491,-83.4896184,Griswoldville Junior High School (historical)
34.0606672,-83.4893284,Red Stone School (historical)
31.4579634,-83.4887744,Bailey School
30.8196411,-83.4882134,Oakhill School (historical)
34.2659397,-83.4859968,Flat Creek School (historical)
32.7643061,-83.4854563,Twiggs County North Complex School Number 2
34.4709341,-83.4851696,Broad River School (historical)
31.3596308,-83.4851631,Eldorado Consolidated School (historical)
33.9595591,-83.4846059,Cleveland School (historical)
32.2682182,-83.4843405,Baker Academy
33.2751323,-83.4843322,Central School (historical)
32.2818284,-83.4840632,Pulaski County School
31.2229656,-83.4837739,Spring Hill School (historical)
31.8057356,-83.4832182,Rebecca Consolidated High School (historical)
32.6379212,-83.479068,Beech Spring Academy (historical)
32.8070835,-83.4765648,Twiggs County North Complex School Number 1
32.2923836,-83.4737847,Bozeman Junior High School
32.2784956,-83.4735065,Pulaski County Middle School
32.9629152,-83.4721135,James School (historical)
30.8518629,-83.4718247,Pine Grove School (historical)
33.5915148,-83.4709997,Madison Public School (historical)
33.6051256,-83.470166,Pearl Junior High School
32.2904395,-83.4696176,Lumpkin Street School
32.7959728,-83.46712,Antioch School (historical)
33.6012368,-83.4665549,Burney Street School (historical)
31.2751879,-83.4665513,Lenox Elementary School
34.1984415,-83.4632172,Commerce High School
34.2903836,-83.4629409,Bushville School (historical)
34.194275,-83.4623838,Commerce Middle School
31.9523993,-83.462108,Excelsior School
34.1953861,-83.4618282,Commerce Elementary School
34.0190016,-83.4576604,Archers Grove School (historical)
33.3667976,-83.4559992,Wright School (historical)
33.5959591,-83.4551657,Morgan County Primary School
31.9429552,-83.4540521,Wilcox County High School
34.4981558,-83.4526688,Mountain Grove School (historical)
31.9429552,-83.4521075,Rochelle Elementary School
32.8979166,-83.4512815,Burden School (historical)
33.5981813,-83.4512766,Morgan County High School
34.2026081,-83.44905,Commerce Junior High School
34.1417764,-83.4473829,Hoods Academy (historical)
34.5731539,-83.4460013,Hazel Grove School
33.9367822,-83.4459937,Timothy Road Elementary School
33.8740066,-83.4448831,Oconee County High School
33.8717845,-83.4440498,Oconee County Primary School
